"freq","word"
"49","vegas"
"49","wit"
"48","anywhere"
"48","attend"
"48","authority"
"48","aware"
"48","bear"
"48","bills"
"48","birth"
"48","brooklyn"
"48","chair"
"48","colorado"
"48","dan"
"48","dec"
"48","diego"
"48","dishes"
"48","exercise"
"48","fox"
"48","hadnt"
"48","hed"
"48","hell"
"48","limit"
"48","managed"
"48","mary"
"48","native"
"48","offering"
"48","pants"
"48","pool"
"48","pounds"
"48","quit"
"48","quote"
"48","regardless"
"48","saved"
"48","shown"
"48","slowly"
"48","soup"
"48","struggle"
"48","truck"
"48","ugly"
"48","yellow"
"47","believed"
"47","blues"
"47","campus"
"47","communities"
"47","connection"
"47","considering"
"47","countries"
"47","debate"
"47","drinks"
"47","everywhere"
"47","facility"
"47","fellow"
"47","fix"
"47","flavor"
"47","foreign"
"47","guard"
"47","heads"
"47","historic"
"47","horrible"
"47","indiana"
"47","injuries"
"47","lay"
"47","multiple"
"47","nose"
"47","ordered"
"47","panel"
"47","pet"
"47","protection"
"47","sources"
"47","spanish"
"47","surgery"
"47","theater"
"47","transportation"
"47","videos"
"47","violence"
"47","waste"
"47","wins"
"46","adults"
"46","arms"
"46","blessed"
"46","blogs"
"46","buddy"
"46","complex"
"46","corporate"
"46","debut"
"46","democratic"
"46","doctor"
"46","dying"
"46","ending"
"46","entertainment"
"46","flower"
"46","focused"
"46","forest"
"46","grant"
"46","honest"
"46","mess"
"46","mixed"
"46","provides"
"46","raising"
"46","requires"
"46","restaurants"
"46","sentence"
"46","sisters"
"46","solid"
"46","thx"
"46","tied"
"46","types"
"46","victims"
"45","african"
"45","alex"
"45","ancient"
"45","baking"
"45","checking"
"45","clients"
"45","commission"
"45","conditions"
"45","congratulations"
"45","consumer"
"45","covers"
"45","discovered"
"45","display"
"45","egg"
"45","established"
"45","file"
"45","filling"
"45","films"
"45","flying"
"45","france"
"45","harder"
"45","heights"
"45","horse"
"45","idk"
"45","incident"
"45","jan"
"45","kentucky"
"45","lil"
"45","minnesota"
"45","mobile"
"45","nov"
"45","operations"
"45","oven"
"45","package"
"45","politics"
"45","powerful"
"45","prepare"
"45","protect"
"45","removed"
"45","scared"
"45","scott"
"45","shape"
"45","stands"
"45","sucks"
"45","suddenly"
"45","tall"
"45","taught"
"45","tears"
"45","tech"
"45","throwing"
"45","tie"
"45","unemployment"
"45","victim"
"45","zone"
"44","animal"
"44","atlanta"
"44","awkward"
"44","boyfriend"
"44","capital"
"44","carolina"
"44","cleaning"
"44","damage"
"44","davis"
"44","declined"
"44","disappointed"
"44","drew"
"44","everyones"
"44","feed"
"44","filed"
"44","generation"
"44","hollywood"
"44","hundreds"
"44","inch"
"44","influence"
"44","injury"
"44","jason"
"44","juice"
"44","lesson"
"44","nick"
"44","patrick"
"44","pic"
"44","playoffs"
"44","pleasure"
"44","prefer"
"44","presence"
"44","pro"
"44","rep"
"44","rooms"
"44","silver"
"44","smoke"
"44","staying"
"44","stick"
"44","supporting"
"44","turning"
"44","tweeting"
"44","users"
"44","womens"
"44","workout"
"43","bands"
"43","barely"
"43","checked"
"43","combined"
"43","companys"
"43","correct"
"43","cultural"
"43","determined"
"43","doctors"
"43","drawing"
"43","equal"
"43","graduate"
"43","grown"
"43","illinois"
"43","india"
"43","junior"
"43","kevin"
"43","legs"
"43","lies"
"43","listed"
"43","loans"
"43","nearby"
"43","neither"
"43","packed"
"43","patient"
"43","perspective"
"43","pie"
"43","plastic"
"43","practices"
"43","reference"
"43","scary"
"43","shoulder"
"43","struggling"
"43","tape"
"43","tend"
"43","therefore"
"43","tool"
"43","tournament"
"43","tracks"
"43","views"
"43","vision"
"43","visitors"
"43","younger"
"42","academic"
"42","accused"
"42","actual"
"42","adam"
"42","ages"
"42","annoying"
"42","ate"
"42","attacks"
"42","behavior"
"42","brian"
"42","cap"
"42","chef"
"42","choices"
"42","comfortable"
"42","dollar"
"42","entirely"
"42","exist"
"42","falls"
"42","favor"
"42","featured"
"42","fees"
"42","follows"
"42","giants"
"42","grab"
"42","heaven"
"42","highest"
"42","holidays"
"42","independent"
"42","iphone"
"42","leg"
"42","mail"
"42","mass"
"42","material"
"42","midnight"
"42","opportunities"
"42","opposite"
"42","papers"
"42","peoples"
"42","personally"
"42","posting"
"42","pot"
"42","responsible"
"42","santa"
"42","smaller"
"42","stayed"
"42","stone"
"42","stretch"
"42","taylor"
"42","testing"
"42","tim"
"42","valentines"
"42","vice"
"42","western"
"42","william"
"42","worlds"
"42","youtube"
"41","advance"
"41","afford"
"41","andrew"
"41","bday"
"41","blow"
"41","burning"
"41","bush"
"41","calm"
"41","celebration"
"41","chairman"
"41","closing"
"41","confused"
"41","craft"
"41","curious"
"41","dallas"
"41","documents"
"41","drunk"
"41","elements"
"41","eric"
"41","expecting"
"41","fail"
"41","fame"
"41","fault"
"41","jordan"
"41","kelly"
"41","lie"
"41","lineup"
"41","master"
"41","matt"
"41","memorial"
"41","metro"
"41","mexico"
"41","min"
"41","newspaper"
"41","originally"
"41","pace"
"41","pan"
"41","plane"
"41","reform"
"41","remembered"
"41","respond"
"41","responded"
"41","rip"
"41","seek"
"41","sen"
"41","shower"
"41","smh"
"41","split"
"41","sport"
"41","suggestions"
"41","sunny"
"41","switch"
"41","tony"
"41","upcoming"
"41","update"
"41","worried"
"40","accident"
"40","allows"
"40","angry"
"40","asks"
"40","ave"
"40","bird"
"40","boat"
"40","boss"
"40","breath"
"40","candidate"
"40","circle"
"40","citizens"
"40","completed"
"40","conservative"
"40","cookies"
"40","crying"
"40","deals"
"40","drivers"
"40","empty"
"40","era"
"40","european"
"40","experts"
"40","faster"
"40","flat"
"40","fuck"
"40","gop"
"40","guests"
"40","hockey"
"40","hungry"
"40","massive"
"40","messages"
"40","mistake"
"40","nap"
"40","neighbors"
"40","odd"
"40","opposition"
"40","organic"
"40","percentage"
"40","perform"
"40","planet"
"40","population"
"40","print"
"40","regional"
"40","rush"
"40","scenes"
"40","seats"
"40","sending"
"40","sky"
"40","suggest"
"40","swear"
"40","trend"
"40","uses"
"40","warning"
"40","wood"
"39","anthony"
"39","application"
"39","approved"
"39","bake"
"39","cell"
"39","centers"
"39","childhood"
"39","compared"
"39","dave"
"39","desk"
"39","direct"
"39","emotional"
"39","experienced"
"39","factor"
"39","features"
"39","feb"
"39","fewer"
"39","goodness"
"39","guitar"
"39","henry"
"39","hitting"
"39","invited"
"39","lakers"
"39","laughing"
"39","obamas"
"39","obvious"
"39","parks"
"39","pat"
"39","plain"
"39","pour"
"39","prime"
"39","proposal"
"39","region"
"39","sandwich"
"39","shift"
"39","signing"
"39","strategy"
"39","suppose"
"39","wanting"
"39","wondering"
"38","active"
"38","argument"
"38","balls"
"38","ben"
"38","challenges"
"38","cloud"
"38","confidence"
"38","dancing"
"38","deserve"
"38","desire"
"38","developed"
"38","drove"
"38","emails"
"38","embrace"
"38","ensure"
"38","environment"
"38","express"
"38","fired"
"38","frequently"
"38","german"
"38","grateful"
"38","houses"
"38","indian"
"38","irish"
"38","kiss"
"38","legislation"
"38","lessons"
"38","license"
"38","maintain"
"38","marathon"
"38","maryland"
"38","net"
"38","noon"
"38","performing"
"38","peter"
"38","picking"
"38","religion"
"38","remind"
"38","require"
"38","responsibility"
"38","richard"
"38","settle"
"38","systems"
"38","voted"
"38","wash"
"37","angels"
"37","approval"
"37","arrest"
"37","believes"
"37","brewers"
"37","childrens"
"37","click"
"37","coaches"
"37","committed"
"37","counts"
"37","diet"
"37","dirty"
"37","dumb"
"37","farmers"
"37","gray"
"37","inches"
"37","inning"
"37","itll"
"37","japan"
"37","joint"
"37","kim"
"37","labor"
"37","lawsuit"
"37","lawyers"
"37","male"
"37","mama"
"37","matters"
"37","medicine"
"37","millions"
"37","pepper"
"37","pray"
"37","puts"
"37","religious"
"37","reminded"
"37","retirement"
"37","ridiculous"
"37","riding"
"37","sees"
"37","shares"
"37","ship"
"37","stir"
"37","struck"
"37","studies"
"37","suck"
"37","supporters"
"37","teen"
"37","threat"
"37","tweeted"
"37","van"
"37","veteran"
"37","walks"
"37","walls"
"37","wet"
"37","yep"
"36","actors"
"36","aid"
"36","anybody"
"36","appearance"
"36","attended"
"36","attending"
"36","bible"
"36","boring"
"36","candidates"
"36","catholic"
"36","comedy"
"36","comfort"
"36","concept"
"36","condition"
"36","daddy"
"36","deeply"
"36","disaster"
"36","drama"
"36","edition"
"36","effective"
"36","excuse"
"36","experiences"
"36","explained"
"36","forgotten"
"36","freshman"
"36","genius"
"36","hero"
"36","holds"
"36","immigration"
"36","impressed"
"36","incredible"
"36","intended"
"36","jeans"
"36","joseph"
"36","journal"
"36","lemon"
"36","manage"
"36","models"
"36","nervous"
"36","nope"
"36","painting"
"36","parent"
"36","perfectly"
"36","ppl"
"36","raw"
"36","recall"
"36","recognize"
"36","recommend"
"36","repeat"
"36","replace"
"36","resident"
"36","retired"
"36","sacramento"
"36","sam"
"36","shake"
"36","singer"
"36","spokeswoman"
"36","theatre"
"36","upset"
"36","urban"
"36","virginia"
"36","volume"
"36","wars"
"36","whenever"
"36","whom"
"36","wisdom"
"35","appropriate"
"35","beans"
"35","belief"
"35","button"
"35","canada"
"35","candy"
"35","cardinals"
"35","celebrating"
"35","champion"
"35","chips"
"35","corp"
"35","dealing"
"35","depth"
"35","describe"
"35","determine"
"35","dining"
"35","electric"
"35","fake"
"35","fathers"
"35","featuring"
"35","figures"
"35","fort"
"35","girlfriend"
"35","gorgeous"
"35","hows"
"35","increased"
"35","introduced"
"35","located"
"35","mixture"
"35","mood"
"35","mrs"
"35","mystery"
"35","ncaa"
"35","operating"
"35","orlando"
"35","paris"
"35","passes"
"35","possibility"
"35","presentation"
"35","prevent"
"35","produced"
"35","proper"
"35","purchased"
"35","pushing"
"35","queen"
"35","rare"
"35","reduce"
"35","relatively"
"35","savings"
"35","silly"
"35","smooth"
"35","standards"
"35","supply"
"35","survey"
"35","survive"
"35","suspect"
"35","tag"
"35","theory"
"35","theyd"
"35","til"
"35","tips"
"35","tools"
"34","afghanistan"
"34","anderson"
"34","anytime"
"34","bless"
"34","border"
"34","carrying"
"34","channel"
"34","client"
"34","collect"
"34","competitive"
"34","constantly"
"34","cooked"
"34","cutting"
"34","devices"
"34","discover"
"34","employers"
"34","entered"
"34","facilities"
"34","fiction"
"34","finals"
"34","frame"
"34","hired"
"34","humans"
"34","injured"
"34","ipad"
"34","iron"
"34","jewish"
"34","jury"
"34","laid"
"34","letting"
"34","marijuana"
"34","measures"
"34","medium"
"34","orleans"
"34","pasta"
"34","promote"
"34","prove"
"34","providing"
"34","registered"
"34","rob"
"34","sarah"
"34","shed"
"34","silent"
"34","sir"
"34","situations"
"34","stepped"
"34","studying"
"34","tests"
"34","trash"
"34","universe"
"34","unlike"
"34","walker"
"34","weak"
"34","winners"
"33","actor"
"33","adorable"
"33","andy"
"33","answers"
"33","awhile"
"33","bacon"
"33","bars"
"33","boots"
"33","bound"
"33","btw"
"33","careful"
"33","carefully"
"33","carter"
"33","catching"
"33","cheap"
"33","commissioner"
"33","congressional"
"33","convinced"
"33","core"
"33","crimes"
"33","depends"
"33","distance"
"33","domestic"
"33","dozen"
"33","dramatic"
"33","elected"
"33","expectations"
"33","fifth"
"33","forth"
"33","friendly"
"33","gate"
"33","gifts"
"33","harris"
"33","hat"
"33","hip"
"33","illegal"
"33","impressive"
"33","israel"
"33","japanese"
"33","jewelry"
"33","joining"
"33","judges"
"33","lane"
"33","lock"
"33","loose"
"33","mac"
"33","madison"
"33","metal"
"33","milwaukee"
"33","moms"
"33","neck"
"33","northern"
"33","numerous"
"33","occasion"
"33","occurred"
"33","oct"
"33","opinions"
"33","organizations"
"33","outstanding"
"33","phones"
"33","policies"
"33","pork"
"33","pride"
"33","priority"
"33","pure"
"33","recovery"
"33","relief"
"33","reminds"
"33","reply"
"33","reporting"
"33","rick"
"33","ron"
"33","ruling"
"33","secretary"
"33","selection"
"33","shortly"
"33","somewhat"
"33","spell"
"33","stress"
"33","surface"
"33","taxpayers"
"33","tear"
"33","thompson"
"33","topic"
"33","treated"
"33","tune"
"33","ultimately"
"33","visited"
"32","adams"
"32","ale"
"32","angel"
"32","apps"
"32","arena"
"32","awful"
"32","basis"
"32","beef"
"32","birds"
"32","captain"
"32","category"
"32","chain"
"32","chamber"
"32","chest"
"32","chill"
"32","chopped"
"32","churches"
"32","colleagues"
"32","combination"
"32","compete"
"32","consecutive"
"32","couch"
"32","couples"
"32","crossed"
"32","dangerous"
"32","dating"
"32","daughters"
"32","delivered"
"32","designer"
"32","dust"
"32","earn"
"32","equipment"
"32","existing"
"32","expressed"
"32","fabulous"
"32","facts"
"32","fairly"
"32","fee"
"32","freaking"
"32","giant"
"32","gun"
"32","hidden"
"32","hide"
"32","hiring"
"32","hosted"
"32","kidding"
"32","landscape"
"32","launched"
"32","lawyer"
"32","lying"
"32","mexican"
"32","minister"
"32","outcome"
"32","participate"
"32","pittsburgh"
"32","presidential"
"32","previously"
"32","profile"
"32","protesters"
"32","pushed"
"32","remained"
"32","revolution"
"32","routine"
"32","roy"
"32","royal"
"32","sessions"
"32","sight"
"32","solution"
"32","specifically"
"32","summit"
"32","surrounding"
"32","teeth"
"32","township"
"32","weekly"
"32","wishing"
"31","acts"
"31","agencies"
"31","allen"
"31","argued"
"31","assembly"
"31","associated"
"31","atmosphere"
"31","aug"
"31","besides"
"31","blame"
"31","brandon"
"31","bruce"
"31","bulls"
"31","carried"
"31","ceremony"
"31","clock"
"31","colour"
"31","commitment"
"31","communication"
"31","constant"
"31","convention"
"31","dough"
"31","editor"
"31","effects"
"31","elsewhere"
"31","equally"
"31","expects"
"31","expert"
"31","extended"
"31","false"
"31","figured"
"31","foods"
"31","gap"
"31","garage"
"31","governments"
"31","highway"
"31","honey"
"31","horses"
"31","hosting"
"31","humor"
"31","industrial"
"31","initial"
"31","ink"
"31","invite"
"31","kicked"
"31","killer"
"31","length"
"31","managers"
"31","meals"
"31","owned"
"31","partners"
"31","positions"
"31","presented"
"31","productive"
"31","publishers"
"31","purple"
"31","races"
"31","rangers"
"31","rebounds"
"31","receiver"
"31","repeatedly"
"31","returning"
"31","roberts"
"31","rolling"
"31","scoring"
"31","seeds"
"31","sets"
"31","smoking"
"31","speaks"
"31","stronger"
"31","structure"
"31","supported"
"31","tap"
"31","tone"
"31","unit"
"31","vintage"
"31","virtual"
"31","wishes"
"31","witness"
"31","yup"
"30","advertising"
"30","agents"
"30","aggressive"
"30","analysis"
"30","announce"
"30","applications"
"30","awake"
"30","bathroom"
"30","blocks"
"30","bodies"
"30","bond"
"30","bottles"
"30","cares"
"30","chat"
"30","classroom"
"30","contributions"
"30","corruption"
"30","dedicated"
"30","definition"
"30","developing"
"30","dick"
"30","edwards"
"30","employment"
"30","encourage"
"30","fallen"
"30","flour"
"30","ford"
"30","gardens"
"30","grass"
"30","greg"
"30","grill"
"30","halloween"
"30","homeless"
"30","ima"
"30","initially"
"30","iraq"
"30","item"
"30","kinds"
"30","lifetime"
"30","lyrics"
"30","manning"
"30","naked"
"30","normally"
"30","nuts"
"30","operation"
"30","participants"
"30","performed"
"30","philadelphia"
"30","plot"
"30","reduced"
"30","register"
"30","researchers"
"30","rising"
"30","romance"
"30","roof"
"30","rough"
"30","scores"
"30","sheet"
"30","smiling"
"30","soo"
"30","stomach"
"30","suffer"
"30","tackle"
"30","thankful"
"30","threw"
"30","tigers"
"30","tribe"
"30","trick"
"30","units"
"30","veterans"
"30","village"
"30","volunteers"
"30","votes"
"30","wayne"
"30","wilson"
"30","wisconsin"
"30","worker"
"29","achieve"
"29","adventure"
"29","alot"
"29","alternative"
"29","attorneys"
"29","belly"
"29","belt"
"29","blake"
"29","boards"
"29","boo"
"29","booth"
"29","breaks"
"29","bureau"
"29","butt"
"29","capacity"
"29","charity"
"29","charlie"
"29","chosen"
"29","clothing"
"29","coat"
"29","combine"
"29","confirmed"
"29","connect"
"29","deputy"
"29","description"
"29","don"
"29","duty"
"29","elementary"
"29","entry"
"29","escape"
"29","exchange"
"29","fence"
"29","finishing"
"29","fridays"
"29","fried"
"29","fuel"
"29","funeral"
"29","georgia"
"29","guide"
"29","helpful"
"29","hilarious"
"29","hire"
"29","hotels"
"29","hundred"
"29","hunter"
"29","intense"
"29","italian"
"29","jets"
"29","josh"
"29","jumped"
"29","laptop"
"29","largely"
"29","launch"
"29","math"
"29","mayo"
"29","minds"
"29","morgan"
